"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"72503794745","2020-03-25T12:54:00","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.06","36","43",,,,,"76",,"BKN:07 17","29.63","10.00","40","070",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08603/25/20 12:54:02 SPECI KHPN 251754Z 07006KT 10SM BKN017 06/02 A3006 RMK AO2 FIBI (JP)","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-22"
"72503794745","2020-03-25T12:56:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.06","35","42","0.00",,"+0.03","6","76","30.07","BKN:07 17","29.63","10.00","39","070",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11603/25/20 12:56:02 METAR KHPN 251756Z 07007KT 10SM BKN017 06/02 A3006 RMK AO2 SLP184 T00560017 10056 20028 56009 (JP)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-22"
"72503794745","2020-03-25T13:56:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","36","42","T",,,,"79","30.05","SCT:04 16 OVC:08 24","29.60","10.00","39","060","17","11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12303/25/20 13:56:02 METAR KHPN 251856Z 06010G15KT 10SM SCT016 OVC024 06/02 A3003 RMK AO2 DZB25E45 SLP175 P0000 T00560022 (JP)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-22"
"72503794745","2020-03-25T14:56:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.01","34","43","0.00",,,,"71","30.03","SCT:04 21 BKN:07 28","29.58","10.00","39","080","22","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10803/25/20 14:56:02 METAR KHPN 251956Z 08009G19KT 10SM SCT021 BKN028 06/01 A3001 RMK AO2 SLP168 T00610011 (JP)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-22"
"72503794745","2020-03-25T15:56:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.01","33","42","0.00",,"+0.05","6","71","30.02","SCT:04 21 BKN:07 27","29.58","10.00","38","070",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11703/25/20 15:56:02 METAR KHPN 252056Z 07007KT 10SM SCT021 BKN027 06/01 A3001 RMK AO2 SLP166 60000 T00560006 56018 (JP)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-22"
"72503794745","2020-03-25T16:54:00","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","34","41",,,,,"76",,"FEW:02 19 BKN:07 32","29.57","10.00","38","020",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10803/25/20 16:54:02 SPECI KHPN 252154Z 02006KT 10SM FEW019 BKN032 05/01 A3000 RMK AO2 RAB11E52 P0000 FIBI (JP)","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-22"
"72503794745","2020-03-25T16:56:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","35","41","T",,,,"79","30.01","FEW:02 19 BKN:07 32","29.57","10.00","38","030",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12003/25/20 16:56:02 METAR KHPN 252156Z 03008KT 10SM FEW019 BKN032 05/02 A3000 RMK AO2 RAB11E52 SLP163 P0000 T00500017 (JP)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-22"
"72503794745","2020-03-25T17:56:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.01","36","41","T",,,,"82","30.02","FEW:02 25 SCT:04 35 BKN:07 90","29.58","10.00","39","030",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12703/25/20 17:56:02 METAR KHPN 252256Z 03006KT 10SM FEW025 SCT035 BKN090 05/02 A3001 RMK AO2 RAB29E45 SLP167 P0000 T00500022 (JP)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-22"
"72503794745","2020-03-25T18:56:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.01","34","41","0.00",,"-0.01","3","76","30.03","BKN:07 35","29.58","10.00","38","020",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12203/25/20 18:56:02 METAR KHPN 252356Z 02007KT 10SM BKN035 05/01 A3001 RMK AO2 SLP168 60000 T00500011 10067 20050 53002 (JP)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-22"
"72503794745","2020-03-25T19:54:00","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","34","39",,,,,"81",,"BKN:07 16","29.59","10.00","37","030",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08103/25/20 19:54:03 SPECI KHPN 260054Z 03007KT 10SM BKN016 04/01 A3002 RMK AO2 FIBI","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-22"
"72503794745","2020-03-25T19:56:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","34","40","0.00",,,,"79","30.03","BKN:07 16","29.59","10.00","37","040",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09303/25/20 19:56:01 METAR KHPN 260056Z 04008KT 10SM BKN016 04/01 A3002 RMK AO2 SLP171 T00440011","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-22"
"72503794745","2020-03-25T20:54:00","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","32","37",,,,,"81",,"CLR:00","29.60","10.00","35","360",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08303/25/20 20:54:03 SPECI KHPN 260154Z 36006KT 10SM CLR 03/00 A3003 RMK AO2 FIBI (RS)","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-22"
"72503794745","2020-03-25T20:56:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","32","38","0.00",,,,"79","30.05","CLR:00","29.60","10.00","36","360",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09003/25/20 20:56:01 METAR KHPN 260156Z 36006KT 10SM CLR 03/00 A3003 RMK AO2 SLP176 T00330000","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-22"
"72503794745","2020-03-25T21:56:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","30","35","0.00",,"-0.03","1","82","30.06","CLR:00","29.61","10.00","33","340",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09703/25/20 21:56:01 METAR KHPN 260256Z 34005KT 10SM CLR 02/M01 A3004 RMK AO2 SLP179 T00171011 51010","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-22"
"72503794745","2020-03-25T22:56:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","29","34","0.00",,,,"82","30.06","CLR:00","29.61","10.00","32","330",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09103/25/20 22:56:01 METAR KHPN 260356Z 33007KT 10SM CLR 01/M02 A3004 RMK AO2 SLP178 T00111017","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-22"
"72503794745","2020-03-25T23:56:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","29","34","0.00",,,,"82","30.05","CLR:00","29.60","10.00","32","320",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10103/25/20 23:56:01 METAR KHPN 260456Z 32005KT 10SM CLR 01/M02 A3003 RMK AO2 SLP175 T00111017 400670000","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-22"
"72503794745","2020-03-25T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"38",,,"29.65",,"8.3","0","-2.9","27","44","32","090","23","T",,,"060","17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD73024 HR PRECIPITATION (IN):T     24 HR MAX TEMP (F):44 24 HR MAX TEMP TIME (LST):1445 24 HR MIN TEMP (F):32 24 HR MIN TEMP TIME (LST):2324 AVERAGE STATION PRESSURE:29.650 MINIMUM SEA LEVEL PRESSURE:30.01 TIME OF OCCURRENCE:1733 PEAK WIND SPEED (MPH):23  PEAK WIND DIR (DEG):90  PEAK WIND TIME (LST):1519  FASTEST 2MIN SPEED (MPH):17 FASTEST 2MIN DIR (DEG):60  FASTEST 2MIN TIME (LST):1326 AVERAGE WIND SPEED (MPH):8.3  24 HR AVG TEMP (F):38 HEATING DEGREE DAYS:27  COOLING DEGREE DAYS:0   LATEST DAY MAX TEMP (0700-1900 LST):44  LATEST NIGHT MIN TEMP(1900-0800 LST):35 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 T    0.00 0.00 T    T    0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0549","1813",,"2009-05-22"
"72503794745","2020-03-26T00:56:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","27","31","0.00",,"+0.01","5","85","30.05","CLR:00","29.60","10.00","30","330",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11503/26/20 00:56:02 METAR KHPN 260556Z 33006KT 10SM CLR M01/M03 A3003 RMK AO2 SLP176 T10061028 10050 21006 55003 (RS)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-22"
"72503794745","2020-03-26T01:56:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","28","32","0.00",,,,"85","30.03","CLR:00","29.59","10.00","31","350",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09603/26/20 01:56:02 METAR KHPN 260656Z 35005KT 10SM CLR 00/M02 A3002 RMK AO2 SLP171 T00001022 (RS)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-22"
"72503794745","2020-03-26T02:56:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.01","27","31","0.00",,,,"85","30.03","CLR:00","29.58","10.00","30","330",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09703/26/20 02:56:02 METAR KHPN 260756Z 33006KT 10SM CLR M01/M03 A3001 RMK AO2 SLP170 T10061028 (RS)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-22"
"72503794745","2020-03-26T03:56:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","25","29","0.00",,"+0.01","5","85","30.04","CLR:00","29.59","10.00","28","320",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10303/26/20 03:56:02 METAR KHPN 260856Z 32005KT 10SM CLR M02/M04 A3002 RMK AO2 SLP173 T10171039 55003 (RS)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-22"
"72503794745","2020-03-26T04:56:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","27","32","0.00",,,,"82","30.06","CLR:00","29.61","10.00","30","290",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09103/26/20 04:56:02 METAR KHPN 260956Z 29006KT 10SM CLR 00/M03 A3004 RMK AO2 SLP179 T00001028","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-22"
"72503794745","2020-03-26T05:56:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","27","32","0.00",,,,"82","30.06","CLR:00","29.61","10.00","30","360",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09603/26/20 05:56:02 METAR KHPN 261056Z 36004KT 10SM CLR 00/M03 A3004 RMK AO2 SLP179 T00001028 (ML)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-22"
"72503794745","2020-03-26T06:56:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","27","36","0.00",,"-0.03","1","70","30.07","CLR:00","29.62","10.00","33","350",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11403/26/20 06:56:02 METAR KHPN 261156Z 35004KT 10SM CLR 02/M03 A3005 RMK AO2 SLP182 T00221028 10022 21022 51010 (ML)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-22"
"72503794745","2020-03-26T07:56:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","27","39","0.00",,,,"62","30.06","CLR:00","29.62","10.00","34","360",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09603/26/20 07:56:02 METAR KHPN 261256Z 36005KT 10SM CLR 04/M03 A3005 RMK AO2 SLP180 T00391028 (ML)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-22"
"72503794745","2020-03-26T08:56:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","27","43","0.00",,,,"53","30.07","CLR:00","29.62","10.00","37","VRB",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09603/26/20 08:56:02 METAR KHPN 261356Z VRB05KT 10SM CLR 06/M03 A3005 RMK AO2 SLP182 T00611028 (ML)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-22"
"72503794745","2020-03-26T09:56:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","28","45","0.00",,"+0.01","8","52","30.06","CLR:00","29.62","10.00","38","270",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10203/26/20 09:56:02 METAR KHPN 261456Z 27004KT 10SM CLR 07/M02 A3005 RMK AO2 SLP180 T00721022 58002 (ML)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-22"
"72503794745","2020-03-26T10:56:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","31","48","0.00",,,,"52","30.04","CLR:00","29.59","10.00","41","300",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09603/26/20 10:56:02 METAR KHPN 261556Z 30008KT 10SM CLR 09/M01 A3002 RMK AO2 SLP172 T00891006 (ML)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-22"
"72503794745","2020-03-26T11:56:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","32","51","0.00",,,,"48","30.00","CLR:00","29.56","10.00","43","300",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09503/26/20 11:56:02 METAR KHPN 261656Z 30005KT 10SM CLR 11/00 A2999 RMK AO2 SLP159 T01060000 (ML)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-22"
"72503794745","2020-03-26T12:56:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","31","53","0.00",,"+0.10","8","43","29.96","CLR:00","29.52","10.00","43","280",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11403/26/20 12:56:02 METAR KHPN 261756Z 28007KT 10SM CLR 12/M01 A2995 RMK AO2 SLP147 T01171006 10117 20022 58033 (ML)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-22"
"72503794745","2020-03-26T13:56:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","32","55","0.00",,,,"42","29.92","CLR:00","29.48","10.00","45","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09503/26/20 13:56:02 METAR KHPN 261856Z 00000KT 10SM CLR 13/00 A2991 RMK AO2 SLP132 T01280000 (ML)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-22"
"72503794745","2020-03-26T14:56:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.89","32","55","0.00",,,,"42","29.90","CLR:00","29.46","10.00","45","270",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09003/26/20 14:56:02 METAR KHPN 261956Z 27003KT 10SM CLR 13/00 A2989 RMK AO2 SLP126 T01280000","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-22"
"72503794745","2020-03-26T15:56:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.87","33","56","0.00",,"+0.08","6","42","29.88","CLR:00","29.44","10.00","45","190",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09603/26/20 15:56:02 METAR KHPN 262056Z 19007KT 10SM CLR 13/01 A2987 RMK AO2 SLP119 T01330006 56026","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-22"
"72503794745","2020-03-26T16:56:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.87","35","54","0.00",,,,"49","29.88","CLR:00","29.44","10.00","45","180","21","14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09803/26/20 16:56:02 METAR KHPN 262156Z 18012G18KT 10SM CLR 12/02 A2987 RMK AO2 SLP118 T01220017 (FT)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-22"
"72503794745","2020-03-26T17:56:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","33","48","0.00",,,,"56","29.87","CLR:00","29.42","10.00","41","180",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09503/26/20 17:56:02 METAR KHPN 262256Z 18007KT 10SM CLR 09/01 A2985 RMK AO2 SLP114 T00890006 (FT)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-22"
"72503794745","2020-03-26T18:56:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","34","45","0.00",,"+0.02","8","66","29.86","CLR:00","29.42","10.00","40","190",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11303/26/20 18:56:02 METAR KHPN 262356Z 19004KT 10SM CLR 07/01 A2985 RMK AO2 SLP112 T00720011 10139 20072 58008 (FT)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-22"
"72503794745","2020-03-26T19:56:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","36","43","0.00",,,,"76","29.86","CLR:00","29.42","10.00","40","170",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09003/26/20 19:56:01 METAR KHPN 270056Z 17005KT 10SM CLR 06/02 A2985 RMK AO2 SLP112 T00610022","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-22"
"72503794745","2020-03-26T20:56:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.83","37","43","0.00",,,,"80","29.84","CLR:00","29.40","10.00","40","150",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09003/26/20 20:56:01 METAR KHPN 270156Z 15003KT 10SM CLR 06/03 A2983 RMK AO2 SLP105 T00610028","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-22"
"72503794745","2020-03-26T21:56:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.80","38","43","0.00",,"+0.05","8","82","29.81","CLR:00","29.37","10.00","41","190",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09603/26/20 21:56:01 METAR KHPN 270256Z 19003KT 10SM CLR 06/03 A2980 RMK AO2 SLP095 T00610033 58016","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-22"
"72503794745","2020-03-26T22:56:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.81","39","45","0.00",,,,"80","29.81","CLR:00","29.39","10.00","42","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09003/26/20 22:56:02 METAR KHPN 270356Z 00000KT 10SM CLR 07/04 A2981 RMK AO2 SLP096 T00720039","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-22"
"72503794745","2020-03-26T23:56:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.79","39","43","0.00",,,,"86","29.80","CLR:00","29.36","10.00","41","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10003/26/20 23:56:02 METAR KHPN 270456Z 00000KT 10SM CLR 06/04 A2979 RMK AO2 SLP092 T00610039 401391022","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-22"
"72503794745","2020-03-26T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"43",,,"29.54",,"5.5","0","1.7","22","57","28","180","21","0.00",,,"180","14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD73024 HR PRECIPITATION (IN):0.00  24 HR MAX TEMP (F):57 24 HR MAX TEMP TIME (LST):1647 24 HR MIN TEMP (F):28 24 HR MIN TEMP TIME (LST):0526 AVERAGE STATION PRESSURE:29.540 MINIMUM SEA LEVEL PRESSURE:29.80 TIME OF OCCURRENCE:2359 PEAK WIND SPEED (MPH):21  PEAK WIND DIR (DEG):180 PEAK WIND TIME (LST):1711  FASTEST 2MIN SPEED (MPH):14 FASTEST 2MIN DIR (DEG):180 FASTEST 2MIN TIME (LST):1711 AVERAGE WIND SPEED (MPH):5.5  24 HR AVG TEMP (F):43 HEATING DEGREE DAYS:22  COOLING DEGREE DAYS:0   LATEST DAY MAX TEMP (0700-1900 LST):57  LATEST NIGHT MIN TEMP(1900-0800 LST):28 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0547","1814",,"2009-05-22"
"72503794745","2020-03-27T00:56:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.78","40","44","0.00",,"+0.02","8","85","29.79","CLR:00","29.36","10.00","42","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11303/27/20 00:56:02 METAR KHPN 270556Z 00000KT 10SM CLR 07/04 A2978 RMK AO2 SLP087 T00670044 10078 20061 58006 (FT)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-22"
